FID,Parcel_cla,site,pointnum,Latitude,Longitude,mspa,landform,formcode,patchid,groveid,ROCKAGE,ROCKTYPE1,ROCKTYPE2,DistEdge,Aspect,MUSYM,SoilArea,DEM10,CanopyHt,Schumaker_Avg,Penetrometer
299,City,ToddAve,19,39.323868,-76.532296,17,slope,6,1261,,Cretaceous,gravel,sand,59.228371,277.725647,34UB,239176.9469,11.578892,9.057857,0,
300,City,ToddAve,20,39.324084,-76.532468,0,footslope,8,,,Cretaceous,gravel,sand,0,279.551117,34UB,239176.9469,10.865745,13.184,0,
301,City,ToddAve,21,39.324306,-76.532633,35,valley,9,1261,,Cretaceous,gravel,sand,46,267.621826,10,267877.4746,10.108263,6.437971,6.666666667,100
302,City,ToddAve,22,39.324533,-76.53281,35,valley,9,1261,,Cretaceous,gravel,sand,22.803509,95.419662,10,267877.4746,10.265702,18.365999,4.75,150
303,City,ToddAve,23,39.324762,-76.532987,1,valley,9,,,Cretaceous,gravel,sand,13.416408,90.839485,10,267877.4746,10.922407,19.07,5,
304,City,ToddAve,24,39.324416,-76.533091,33,valley,9,,,Cretaceous,gravel,sand,30,112.866547,10,267877.4746,10.627393,19.639999,4.5,
305,City,ToddAve,25,39.324193,-76.532914,33,valley,9,,,Cretaceous,gravel,sand,2,127.533348,10,267877.4746,9.899952,10.44,4.571428571,
306,City,ToddAve,26,39.323966,-76.532757,33,valley,9,,,Cretaceous,gravel,sand,16,288.171997,10,267877.4746,10.418042,10.417579,0,
307,City,ToddAve,27,39.323741,-76.532578,35,slope,6,1261,,Cretaceous,gravel,sand,36.496574,292.639587,10,267877.4746,11.216316,20.43,0,
308,City,ToddAve,28,39.323512,-76.532399,17,slope,6,1261,,Cretaceous,gravel,sand,74,294.362213,35B,33802.95858,12.70915,27.555,0,
309,City,ToddAve,29,39.323284,-76.532229,105,slope,6,1261,,Cretaceous,gravel,sand,26,282.554535,40B,18918.49598,16.20018,15.893808,0,
310,City,ToddAve,30,39.323062,-76.532059,35,spur,5,1261,,Cretaceous,gravel,sand,20,263.304688,40B,18918.49598,18.05905,9.108657,0,
311,City,ToddAve,31,39.322826,-76.531884,0,spur,5,,,Cretaceous,gravel,sand,0,257.424988,40B,18918.49598,20.49217,5.869666,0,
312,Private,ToddAve,32,39.322605,-76.531702,33,slope,6,,,Cretaceous,gravel,sand,39.395432,247.780426,40B,18918.49598,22.700258,11.031528,0,
313,Private,ToddAve,33,39.322371,-76.531539,35,slope,6,1261,,Cretaceous,gravel,sand,25.612497,259.395142,40E,177165.7829,23.878538,9.445948,0,
314,Private,ToddAve,34,39.322147,-76.531356,35,slope,6,1261,,Cretaceous,gravel,sand,10,179.885864,40E,177165.7829,23.623247,4.117645,0,
315,Private,ToddAve,35,39.322017,-76.531632,3,slope,6,1261,,Cretaceous,gravel,sand,25.612497,222.966507,40E,177165.7829,20.622997,7.552692,0,
316,Private,ToddAve,36,39.322247,-76.531814,3,slope,6,1261,,Cretaceous,gravel,sand,8.485281,244.871689,40E,177165.7829,20.465851,8.616667,0,
317,City,ToddAve,37,39.322466,-76.531977,0,slope,6,,,Cretaceous,gravel,sand,0,244.880325,40B,18918.49598,18.874916,4.745001,0,
318,City,ToddAve,38,39.322715,-76.532164,33,slope,6,,,Cretaceous,gravel,sand,14.142136,257.063263,40B,18918.49598,17.264374,14.105,0,
319,City,ToddAve,39,39.322934,-76.532341,17,slope,6,1261,,Cretaceous,gravel,sand,73.539108,263.073914,40B,18918.49598,15.707113,6.105,0,
320,City,ToddAve,40,39.323154,-76.532502,105,slope,6,1261,,Cretaceous,gravel,sand,34.409302,260.015808,35B,33802.95858,13.779112,12.063332,0,
321,City,ToddAve,41,39.323385,-76.532683,17,slope,6,1261,,Cretaceous,gravel,sand,75.179787,285.398651,35B,33802.95858,11.98886,18.07,0,
322,City,ToddAve,42,39.323616,-76.532851,0,valley,9,,,Cretaceous,gravel,sand,0,286.98941,10,267877.4746,10.833525,17.264999,0,
323,City,ToddAve,43,39.32384,-76.533026,35,valley,9,1261,,Cretaceous,gravel,sand,8.485281,280.028503,10,267877.4746,10.109025,14.8,0,
324,City,ToddAve,44,39.324051,-76.533191,0,valley,9,,,Cretaceous,gravel,sand,0,112.064415,10,267877.4746,9.953223,5.155727,4.285714286,0
325,City,ToddAve,45,39.323942,-76.533469,33,valley,9,,,Cretaceous,gravel,sand,18.439089,104.285454,10,267877.4746,10.59447,9.871574,4.75,
326,City,ToddAve,46,39.323713,-76.533306,0,valley,9,,,Cretaceous,gravel,sand,0,241.118347,10,267877.4746,9.699638,7.311532,0,
327,City,ToddAve,47,39.323486,-76.533132,33,valley,9,,,Cretaceous,gravel,sand,14.422205,275.247986,10,267877.4746,10.232346,13.746667,0,
328,City,ToddAve,48,39.323264,-76.532964,17,hollow,7,1261,,Cretaceous,gravel,sand,61.351448,270.313416,35B,33802.95858,11.067698,15.325,0,
329,City,ToddAve,49,39.323033,-76.532784,17,slope,6,1261,,Cretaceous,gravel,sand,86.64872,260.068085,35B,33802.95858,11.779259,19.729528,0,
330,City,ToddAve,50,39.322817,-76.532616,17,slope,6,1261,,Cretaceous,gravel,sand,82.024384,275.742493,35B,33802.95858,13.366323,26.195,0,
331,City,ToddAve,51,39.322586,-76.532442,17,slope,6,1261,,Cretaceous,gravel,sand,70.767227,262.950714,35B,33802.95858,15.175797,17.709999,0,
332,City,ToddAve,52,39.322342,-76.53226,3,slope,6,1261,,Cretaceous,gravel,sand,30.463093,255.952026,40B,18918.49598,16.465084,7.455,0,
333,Private,ToddAve,53,39.322122,-76.532084,3,slope,6,1261,,Cretaceous,gravel,sand,4.472136,247.480789,40B,18918.49598,17.215258,5.524797,0,
334,Private,ToddAve,54,39.32189,-76.531905,3,slope,6,1261,,Cretaceous,gravel,sand,39.446167,259.685944,40E,177165.7829,17.992569,11.430002,0,
335,Private,ToddAve,55,39.321773,-76.532192,3,slope,6,1261,,Cretaceous,gravel,sand,46.173584,271.884827,40E,177165.7829,16.201302,11.311066,0,
336,Private,ToddAve,56,39.32199,-76.532363,17,slope,6,1261,,Cretaceous,gravel,sand,85.603737,266.743103,40B,18918.49598,15.837278,16.140001,0,
337,City,ToddAve,57,39.322218,-76.532536,17,slope,6,1261,,Cretaceous,gravel,sand,80.224686,269.983826,35B,33802.95858,14.535186,16.083023,0,
338,City,ToddAve,58,39.322456,-76.532715,17,slope,6,1261,,Cretaceous,gravel,sand,63.655323,271.997375,35B,33802.95858,12.903228,19.969999,0,
339,City,ToddAve,59,39.322682,-76.532886,169,slope,6,1261,,Cretaceous,gravel,sand,10,261.34201,35B,33802.95858,12.283154,19.684999,0,
340,City,ToddAve,60,39.322915,-76.533049,169,slope,6,1261,,Cretaceous,gravel,sand,8.246211,274.81076,35B,33802.95858,11.188978,9.920001,0,
341,City,ToddAve,61,39.32314,-76.533236,17,valley,9,1261,,Cretaceous,gravel,sand,73.430237,274.227264,10,267877.4746,10.322313,26.410519,0,
342,City,ToddAve,62,39.323364,-76.53341,35,valley,9,1261,,Cretaceous,gravel,sand,46,272.3862,10,267877.4746,9.769207,13.203341,0,
343,City,ToddAve,63,39.323588,-76.533577,33,footslope,8,,,Cretaceous,gravel,sand,24.083189,107.038918,10,267877.4746,10.000065,18.559999,0,
344,City,ToddAve,64,39.323233,-76.533678,35,valley,9,1261,,Cretaceous,gravel,sand,17.088007,119.848289,10,267877.4746,9.50269,5.011701,0,
345,City,ToddAve,65,39.32301,-76.533511,17,valley,9,1261,,Cretaceous,gravel,sand,92,271.642365,10,267877.4746,9.811932,26.08,0,
346,City,ToddAve,66,39.322786,-76.53334,17,footslope,8,1261,,Cretaceous,gravel,sand,61.220913,274.831635,35B,33802.95858,10.468526,23.604706,0,
347,City,ToddAve,67,39.322562,-76.533172,169,slope,6,1261,,Cretaceous,gravel,sand,22.803509,277.338074,35B,33802.95858,10.864995,22.4678,0,
348,City,ToddAve,68,39.322339,-76.532999,17,slope,6,1261,,Cretaceous,gravel,sand,62.225395,298.914032,35B,33802.95858,11.62794,19.689999,0,
349,City,ToddAve,69,39.322098,-76.532817,105,slope,6,1261,,Cretaceous,gravel,sand,32.249031,298.125824,35B,33802.95858,13.609509,14.79,0,
350,Private,ToddAve,70,39.321872,-76.532641,17,slope,6,1261,,Cretaceous,gravel,sand,126.142776,274.339752,35B,33802.95858,14.756334,9.559999,0,
351,Private,ToddAve,71,39.321643,-76.532463,17,slope,6,1261,,Cretaceous,gravel,sand,67.230942,282.463409,40E,177165.7829,15.848561,12.074999,0,
352,Private,ToddAve,72,39.321519,-76.532742,17,slope,6,1261,,Cretaceous,gravel,sand,50.159744,274.794098,40E,177165.7829,14.379923,16.830002,0,
353,City,ToddAve,73,39.321743,-76.532906,17,slope,6,1261,,Cretaceous,gravel,sand,144.94136,269.263062,35B,33802.95858,13.822168,8.223334,0,
354,City,ToddAve,74,39.321971,-76.533079,17,slope,6,1261,,Cretaceous,gravel,sand,101.212646,253.185928,35B,33802.95858,12.894428,22.286667,0,
355,City,ToddAve,75,39.32221,-76.533273,17,slope,6,1261,,Cretaceous,gravel,sand,118.016945,306.255829,35B,33802.95858,11.494439,25.639999,0,
356,City,ToddAve,76,39.322433,-76.533437,17,slope,6,1261,,Cretaceous,gravel,sand,104.651802,295.051422,35B,33802.95858,10.758513,16.5,0,
357,City,ToddAve,77,39.322668,-76.53362,17,valley,9,1261,,Cretaceous,gravel,sand,110.887329,282.297089,10,267877.4746,10.015409,12.880001,0,
358,City,ToddAve,78,39.322886,-76.53379,35,valley,9,1261,,Cretaceous,gravel,sand,21.540659,287.614594,10,267877.4746,9.473969,1.633892,0,
359,City,ToddAve,79,39.323113,-76.533965,35,valley,9,1261,,Cretaceous,gravel,sand,40,124.772881,10,267877.4746,9.85903,11.549627,0,
360,Private,ToddAve,80,39.323335,-76.534129,33,hollow,7,,,Cretaceous,gravel,sand,2,128.199387,45UB,96200.01972,11.190194,4.48,0,
361,Private,ToddAve,81,39.323556,-76.534303,0,slope,6,,,Cretaceous,gravel,sand,0,138.515701,45UB,96200.01972,12.447119,8.956982,0,
362,Private,ToddAve,82,39.323664,-76.534744,3,slope,6,1333,,Cretaceous,gravel,sand,32.55764,132.971191,45UB,96200.01972,13.692253,14.34,0,
363,Private,ToddAve,83,39.323432,-76.534575,35,slope,6,1333,,Cretaceous,gravel,sand,34.176014,143.858505,45UB,96200.01972,12.301743,20.836575,0,
364,Private,ToddAve,84,39.323207,-76.534406,33,hollow,7,,,Cretaceous,gravel,sand,14.56022,141.505417,45UB,96200.01972,11.127828,18.01,0,
365,City,ToddAve,85,39.322988,-76.534226,35,valley,9,1261,,Cretaceous,gravel,sand,32.249031,119.902626,10,267877.4746,10.145929,8.420207,0,
366,City,ToddAve,86,39.322762,-76.534055,35,valley,9,1261,,Cretaceous,gravel,sand,12.649111,131.959732,10,267877.4746,9.262056,13.009999,0,
367,City,ToddAve,87,39.322536,-76.533882,17,valley,9,1261,,Cretaceous,gravel,sand,86.278618,274.876343,10,267877.4746,9.625219,10.116956,0,
368,City,ToddAve,88,39.322311,-76.533707,17,footslope,8,1261,,Cretaceous,gravel,sand,69.339745,281.375763,35B,33802.95858,10.269105,6.512501,0,
369,City,ToddAve,89,39.32209,-76.533542,17,slope,6,1261,,Cretaceous,gravel,sand,80.894997,271.642914,35B,33802.95858,10.811647,18.215,0,
370,City,ToddAve,90,39.321843,-76.533361,17,slope,6,1261,,Cretaceous,gravel,sand,133.056381,253.972855,35B,33802.95858,11.788174,22.129999,0,
371,City,ToddAve,91,39.321619,-76.533187,17,slope,6,1261,,Cretaceous,gravel,sand,124.787819,283.545288,35B,33802.95858,12.810447,13.514999,0,
372,Private,ToddAve,92,39.321396,-76.533017,17,slope,6,1261,,Cretaceous,gravel,sand,51.923019,274.288086,40E,177165.7829,13.380753,4.793334,0,
373,Private,ToddAve,93,39.321168,-76.532842,65,slope,6,,,Cretaceous,gravel,sand,6.324555,275.210449,40E,177165.7829,14.60429,6.775951,0,
374,Private,ToddAve,94,39.321044,-76.533122,67,slope,6,1261,,Cretaceous,gravel,sand,20,267.976685,40E,177165.7829,13.29143,10.508114,0,
375,Private,ToddAve,95,39.321266,-76.533285,3,slope,6,1261,,Cretaceous,gravel,sand,26.832815,251.49234,35B,33802.95858,12.731602,11.735001,0,
376,City,ToddAve,96,39.321492,-76.533458,17,slope,6,1261,,Cretaceous,gravel,sand,65.513359,279.183807,35B,33802.95858,11.968302,11.923333,0,
377,City,ToddAve,97,39.321721,-76.533633,17,slope,6,1261,,Cretaceous,gravel,sand,53.851646,271.274139,35B,33802.95858,11.108344,10.4,0,
378,City,ToddAve,98,39.321959,-76.533818,17,hollow,7,1261,,Cretaceous,gravel,sand,51.923019,269.209229,35B,33802.95858,10.082559,16.834999,0,
379,City,ToddAve,99,39.322184,-76.533986,105,valley,9,1261,,Cretaceous,gravel,sand,23.323807,278.172852,10,267877.4746,9.78254,24.32,0,
380,City,ToddAve,100,39.322411,-76.53416,17,valley,9,1261,,Cretaceous,gravel,sand,73.239334,285.325775,10,267877.4746,9.32902,11.914798,0,
381,City,ToddAve,101,39.322631,-76.534336,35,valley,9,1261,,Cretaceous,gravel,sand,4,114.050903,10,267877.4746,9.632196,12.835154,0,
382,Private,ToddAve,102,39.322853,-76.534509,17,hollow,7,1261,,Cretaceous,gravel,sand,83.570328,99.595581,45UB,96200.01972,10.52525,4.233598,0,
383,Private,ToddAve,103,39.323085,-76.534679,17,hollow,7,1261,,Cretaceous,gravel,sand,54.589375,74.530792,45UB,96200.01972,11.301406,13.605,0,
384,Private,ToddAve,104,39.323307,-76.534861,0,hollow,7,,,Cretaceous,gravel,sand,0,130.034363,45UB,96200.01972,12.064475,12.753446,0,
385,Private,ToddAve,105,39.323528,-76.535028,17,slope,6,1333,,Cretaceous,gravel,sand,51.613953,126.052696,45UB,96200.01972,13.731479,19.023331,0,
386,Private,ToddAve,106,39.323401,-76.535297,35,slope,6,1333,,Cretaceous,gravel,sand,15.231546,113.812561,45UB,96200.01972,14.357302,7.9,0,
387,Private,ToddAve,107,39.323183,-76.535138,17,slope,6,1333,,Cretaceous,gravel,sand,52.801514,93.014839,45UB,96200.01972,12.932915,16.02,0,
388,Private,ToddAve,108,39.322955,-76.534964,0,slope,6,,,Cretaceous,gravel,sand,0,78.705177,45UB,96200.01972,12.30414,10.760834,0,
389,Private,ToddAve,109,39.322732,-76.534779,17,slope,6,1261,,Cretaceous,gravel,sand,59.933296,94.189606,45UB,96200.01972,11.36486,16.812475,0,
390,City,ToddAve,110,39.322507,-76.534611,33,slope,6,,,Cretaceous,gravel,sand,22.090721,107.233521,10,267877.4746,10.080902,6.334787,0,
391,City,ToddAve,111,39.322285,-76.534451,35,valley,9,1261,,Cretaceous,gravel,sand,16.124516,103.867157,10,267877.4746,9.21137,4.61031,0,
392,City,ToddAve,112,39.322058,-76.534268,17,valley,9,1261,,Cretaceous,gravel,sand,88.29496,268.729858,10,267877.4746,9.217114,17.137501,0,
393,City,ToddAve,113,39.321829,-76.534083,17,footslope,8,1261,,Cretaceous,gravel,sand,70.228203,264.019135,35B,33802.95858,9.781637,18.713333,0,
394,City,ToddAve,114,39.321589,-76.53391,17,slope,6,1261,,Cretaceous,gravel,sand,51.923019,263.700195,35B,33802.95858,10.385375,21.559999,0,
395,City,ToddAve,115,39.321365,-76.533742,17,slope,6,1261,,Cretaceous,gravel,sand,58.309521,259.152435,35B,33802.95858,10.6638,21.619999,0,
396,Private,ToddAve,116,39.321147,-76.533564,17,slope,6,1261,,Cretaceous,gravel,sand,56.568542,258.377716,35B,33802.95858,11.283397,10.963334,0,
397,Private,ToddAve,117,39.320914,-76.533399,3,slope,6,1261,,Cretaceous,gravel,sand,39.59798,269.17395,40E,177165.7829,12.141326,14.050001,0,
398,Private,ToddAve,118,39.320786,-76.53368,0,slope,6,,,Cretaceous,gravel,sand,0,259.62738,35B,33802.95858,11.028384,6.379436,0,
399,City,ToddAve,119,39.32101,-76.533848,35,slope,6,1261,,Cretaceous,gravel,sand,2,260.790314,35B,33802.95858,10.32683,11.844999,0,
400,City,ToddAve,120,39.321235,-76.534023,35,slope,6,1261,,Cretaceous,gravel,sand,45.254833,254.621048,35B,33802.95858,9.676353,14.068826,0,
401,City,ToddAve,121,39.32146,-76.534194,17,footslope,8,1261,,Cretaceous,gravel,sand,91.760559,255.565292,35B,33802.95858,9.301562,20.82,0,
402,City,ToddAve,122,39.321696,-76.534379,105,valley,9,1261,,Cretaceous,gravel,sand,12.806249,256.497833,10,267877.4746,9.007491,7.055001,0,
403,City,ToddAve,123,39.321925,-76.534554,17,valley,9,1261,,Cretaceous,gravel,sand,67.675697,102.876762,10,267877.4746,8.905981,7.53,0,
404,City,ToddAve,124,39.322146,-76.534726,33,footslope,8,,,Cretaceous,gravel,sand,14,113.248749,10,267877.4746,9.902274,15.55,0,
405,Private,ToddAve,125,39.322372,-76.5349,35,slope,6,1261,,Cretaceous,gravel,sand,24.083189,123.565865,10,267877.4746,11.521019,11.93,0,
406,Private,ToddAve,126,39.322596,-76.535072,17,slope,6,1261,,Cretaceous,gravel,sand,52,97.512886,45UB,96200.01972,12.172555,13.36,0,
407,Private,ToddAve,127,39.322839,-76.535238,35,slope,6,1333,,Cretaceous,gravel,sand,8.246211,106.14431,45UB,96200.01972,12.955835,13.332655,0,205
408,Private,ToddAve,128,39.32305,-76.535409,35,slope,6,1333,,Cretaceous,gravel,sand,22,105.904076,45UB,96200.01972,13.789562,4.26,0,
409,Private,ToddAve,129,39.32328,-76.535583,0,slope,6,,,Cretaceous,gravel,sand,0,121.275719,45UB,96200.01972,14.885009,5.630369,0,
410,Private,ToddAve,130,39.322925,-76.535685,0,slope,6,,,Cretaceous,gravel,sand,0,141.221283,45UB,96200.01972,13.969059,6.98,0,
411,Private,ToddAve,131,39.322706,-76.535526,0,slope,6,,,Cretaceous,gravel,sand,0,148.582214,45UB,96200.01972,13.386035,3.841251,0,
412,Private,ToddAve,132,39.322478,-76.535346,1,slope,6,,,Cretaceous,gravel,sand,6.324555,147.697647,45UB,96200.01972,12.283597,11.3,0,
413,Private,ToddAve,133,39.322257,-76.535169,35,slope,6,1261,,Cretaceous,gravel,sand,35.608986,142.957565,45UB,96200.01972,11.503439,6.770309,0,
414,City,ToddAve,134,39.322021,-76.535006,35,hollow,7,1261,,Cretaceous,gravel,sand,42,113.036766,10,267877.4746,10.31786,22.08,0,
415,City,ToddAve,135,39.321806,-76.534831,35,footslope,8,1261,,Cretaceous,gravel,sand,27.202942,103.852104,10,267877.4746,9.351687,24.98,0,
416,City,ToddAve,136,39.321567,-76.534649,17,valley,9,1261,,Cretaceous,gravel,sand,51.264023,187.761688,10,267877.4746,8.857853,12.515175,0,
417,City,ToddAve,137,39.321348,-76.534466,3,valley,9,1261,,Cretaceous,gravel,sand,10.770329,216.608841,10,267877.4746,8.649014,-0.385,0,
418,City,ToddAve,138,39.321122,-76.534297,35,footslope,8,1261,,Cretaceous,gravel,sand,8.944272,244.972092,35B,33802.95858,8.694837,4.903229,0,
419,City,ToddAve,139,39.320895,-76.534126,35,slope,6,1261,,Cretaceous,gravel,sand,14.422205,258.827881,35B,33802.95858,9.142486,9.836901,0,
420,Private,ToddAve,140,39.320683,-76.533946,0,slope,6,,,Cretaceous,gravel,sand,0,262.448761,35B,33802.95858,9.94683,10.045176,0,
421,City,ToddAve,141,39.320555,-76.534232,3,footslope,8,1261,,Cretaceous,gravel,sand,37.363083,277.950867,35B,33802.95858,9.100034,9.454999,0,
422,City,ToddAve,142,39.320767,-76.534391,17,footslope,8,1261,,Cretaceous,gravel,sand,56.35601,276.40509,10,267877.4746,8.558539,15.032249,0,
423,City,ToddAve,143,39.321001,-76.534574,35,valley,9,1261,,Cretaceous,gravel,sand,37.94733,106.704056,10,267877.4746,8.666172,16.849998,0,
424,City,ToddAve,144,39.321237,-76.534751,17,valley,9,1261,,Cretaceous,gravel,sand,54,77.515717,10,267877.4746,8.937119,14.228298,0,
425,City,ToddAve,145,39.321454,-76.534926,35,footslope,8,1261,,Cretaceous,gravel,sand,8.246211,79.438454,10,267877.4746,9.23543,6.404812,0,
426,Private,ToddAve,146,39.32191,-76.535272,0,hollow,7,,,Cretaceous,gravel,sand,0,131.949249,10,267877.4746,10.437891,4.626871,0,
427,City,ToddAve,147,39.321689,-76.535109,0,footslope,8,,,Cretaceous,gravel,sand,0,104.850922,10,267877.4746,9.68361,12.904999,0,
428,City,ToddAve,148,39.321558,-76.535374,0,footslope,8,,,Cretaceous,gravel,sand,0,82.021301,10,267877.4746,10.106301,6.643135,0,
429,City,ToddAve,149,39.321334,-76.535212,35,footslope,8,1261,,Cretaceous,gravel,sand,36.878178,81.519669,10,267877.4746,9.709029,10.52,0,
430,City,ToddAve,150,39.321103,-76.535027,33,footslope,8,,,Cretaceous,gravel,sand,18.867962,99.034531,10,267877.4746,9.325123,3.76,0,
431,City,ToddAve,151,39.320867,-76.534848,33,valley,9,,,Cretaceous,gravel,sand,19.697716,110.339935,10,267877.4746,8.821586,8.074351,0,
432,City,ToddAve,152,39.320648,-76.534683,35,valley,9,1261,,Cretaceous,gravel,sand,20,263.194275,10,267877.4746,8.340726,17.549999,0,
433,City,ToddAve,153,39.32042,-76.534502,35,footslope,8,1261,,Cretaceous,gravel,sand,34.928497,289.27124,10,267877.4746,8.765102,3.308017,0,
434,Private,ToddAve,154,39.320194,-76.534339,35,slope,6,1261,,Cretaceous,gravel,sand,16,278.175751,35C,9648.690118,9.323191,10.256929,0,
435,City,ToddAve,155,39.320071,-76.534611,35,footslope,8,1261,,Cretaceous,gravel,sand,26,273.779175,10,267877.4746,8.934512,10.88577,0,
436,City,ToddAve,156,39.320289,-76.534789,35,valley,9,1261,,Cretaceous,gravel,sand,22.36068,287.767761,10,267877.4746,8.577658,8.23,0,
437,City,ToddAve,157,39.320517,-76.534955,3,valley,9,1261,,Cretaceous,gravel,sand,18.439089,140.771744,10,267877.4746,8.215881,15.536666,0,
438,City,ToddAve,158,39.320751,-76.535127,35,valley,9,,1397,Cretaceous,gravel,sand,17.888544,127.004936,10,267877.4746,9.1099,9.26,0,
439,City,ToddAve,159,39.320973,-76.535301,0,footslope,8,,,Cretaceous,gravel,sand,0,86.572685,10,267877.4746,9.844275,12.42,0,
440,City,ToddAve,160,39.320613,-76.535399,0,valley,9,,,Cretaceous,gravel,sand,0,96.888138,10,267877.4746,9.77492,6.218486,0,
441,City,ToddAve,161,39.320391,-76.535235,33,valley,9,,,Cretaceous,gravel,sand,41.231056,260.296997,10,267877.4746,8.208786,8.469999,0,
442,City,ToddAve,162,39.320167,-76.535061,35,valley,9,1261,,Cretaceous,gravel,sand,28.635643,262.118713,10,267877.4746,8.357251,17.5,0,
443,City,ToddAve,163,39.319947,-76.53489,17,valley,9,1261,,Cretaceous,gravel,sand,52,250.69838,10,267877.4746,8.575599,9.93,0,
444,Private,ToddAve,164,39.319714,-76.534714,17,footslope,8,1261,,Cretaceous,gravel,sand,68.117546,260.988953,35C,9648.690118,8.865167,8.642583,0,
445,Private,ToddAve,165,39.319372,-76.534793,17,footslope,8,1261,,Cretaceous,gravel,sand,67.230942,264.71582,35C,9648.690118,8.697687,14.408333,0,
